url,url_length,has_https,has_at_symbol,num_dots,has_ip_address,has_hyphen,num_subdomains,url_shortener,has_suspicious_words,is_top_level_domain,domain_age_days,url_has_port,path_length,num_query_params,has_multiple_slashes,ends_with_file_extension,has_email_in_path,url_entropy,uses_known_brand,label,submission_year
https://storage.cloud.google.com/anaagc040gdyacgd0dyuser.appspot.com/index.html#user@calstatela.edu,99,1,1,7,0,0,2,1,0,0,0,0,47,0,0,1,1,4.356,1,phishing,2021
https://storage.cloud.google.com/rrdar99rt9qraraq99euser.appspot.com/index.html#user@calstatela.edu,99,1,1,7,0,0,2,1,0,0,0,0,47,0,0,1,1,4.285,1,phishing,2021
https://sharedfax815201376.wordpress.com/,41,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4.491,0,phishing,2021
https://sites.google.com/view/leafadd/accueil,45,1,0,2,0,0,1,0,0,0,0,0,21,0,0,0,0,4.103,1,phishing,2021
http://taher-mohamed-ahmed-saad.github.io/Facebook-Login-Page/,62,0,0,2,0,1,1,0,1,0,0,0,21,0,0,0,0,4.259,1,phishing,2021
http://taher-mohamed-ahmed-saad.github.io/Facebook-Login-Page,61,0,0,2,0,1,1,0,1,0,0,0,20,0,0,0,0,4.261,1,phishing,2021
https://storage.cloud.google.com/q90qqqar22r229r292euser.appspot.com/index.html#user@calstatela.edu,99,1,1,7,0,0,2,1,0,0,0,0,47,0,0,1,1,4.431,1,phishing,2021
https://server-networksolutions.web.app/#adsf@adsf.com,54,1,1,3,0,1,1,0,0,0,0,0,1,0,0,0,1,4.435,0,phishing,2021
https://sgtbalde991-dot-still-dynamics-321006.ue.r.appspot.com/,63,1,0,4,0,1,3,1,0,0,0,0,1,0,0,0,0,4.566,0,phishing,2021
https://betg366.start.page/,27,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.63,0,phishing,2022
https://dpomstlms.web.app/,26,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.69,0,phishing,2022
https://dpomstlms.firebaseapp.com/,34,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.962,0,phishing,2022
https://polygon-apes-minting.netlify.app,40,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4.013,0,phishing,2022
https://carlomcer.web.app/,26,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.873,0,phishing,2022
https://carlomcer.firebaseapp.com/,34,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.954,0,phishing,2022
https://carlomcur.web.app/,26,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.95,0,phishing,2022
https://carlomcur.firebaseapp.com/,34,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4.035,0,phishing,2022
https://sumpogaes.web.app/,26,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.719,0,phishing,2022
https://sumpogaes.firebaseapp.com/,34,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.962,0,phishing,2022
https://metasupport1020340234023432.web.app/,44,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4.07,0,phishing,2022
https://metasupport1020340234023432.firebaseapp.com/,52,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4.251,0,phishing,2022
https://4de.formstack.com/forms/papay,37,1,0,2,0,0,1,0,0,0,0,0,12,0,0,0,0,4.006,0,phishing,2022
https://infoefocusiric.github.io/portfolio/mik_webm.html,56,1,0,3,0,0,1,0,0,0,0,0,24,0,0,1,0,4.204,0,phishing,2022
https://holders.sellpass.io/products/FRONTIER-AIRLINES-K--K,59,1,0,2,0,0,1,0,0,0,0,0,32,0,0,0,0,4.594,0,phishing,2022
https://doc-0sign.firebaseapp.com/,34,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,4.256,0,phishing,2022
https://doc-0sign.web.app/,26,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,4.104,0,phishing,2022
https://mt1serviceonline.firebaseapp.com/,41,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4.153,0,phishing,2022
https://mt1serviceonline.web.app/,33,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4.127,0,phishing,2022
https://nespoltems.firebaseapp.com/,35,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.943,0,phishing,2022
https://nespoltems.web.app/,27,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.68,0,phishing,2022
https://zimbanilnowe.firebaseapp.com/,37,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4.189,0,phishing,2022
https://zimbanilnowe.web.app/,29,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.978,0,phishing,2022
https://aproveder.start.page/,29,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.624,0,phishing,2022
https://confrimyouraccoun.start.page/,37,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4.08,0,phishing,2022
https://secure-meta-business.start.page/,40,1,0,2,0,1,1,0,1,0,0,0,1,0,0,0,0,3.866,0,phishing,2022
https://holders.sellpass.io/products/FRONTIER-AIRLINES-K--K-POINTS,66,1,0,2,0,0,1,0,0,0,0,0,39,0,0,0,0,4.656,0,phishing,2022
https://employeerebatecredit.com/,33,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3.885,0,phishing,2022
https://miamigojesus.edu.pe/,28,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.869,0,phishing,2022
https://docs.google.com/forms/d/e/1FAIpQLSckfDFOxF1ACu60cA2nHdLK-ZzRLgiK5YDJk-NGJNlNOnXchg/viewform,99,1,0,2,0,0,1,0,0,0,0,0,76,0,1,0,0,5.341,1,phishing,2022
https://accounts.google.com/v3/signin/identifier?dsh=S-620458216%3A1672325583369271&continue=https%3A%2F%2Fdocs.google.com%2Fforms%2Fd%2Fe%2F1FAIpQLSckfDFOxF1ACu60cA2nHdLK-ZzRLgiK5YDJk-NGJNlNOnXchg%2Fviewform&followup=https%3A%2F%2Fdocs.google.com%2Fforms%2Fd%2Fe%2F1FAIpQLSckfDFOxF1ACu60cA2nHdLK-ZzRLgiK5YDJk-NGJNlNOnXchg%2Fviewform&ltmpl=forms&osid=1&passive=1209600&service=wise&flowName=WebLiteSignIn&flowEntry=ServiceLogin&ifkv=AeAAQh7drjOUOqTXIezHUUuazsZIRmXyZf63RxF4o4B0Q-5h7IMbvKczbHCr8N7KKVHp0ziue5rz2A,511,1,0,6,0,0,1,0,1,0,0,0,21,10,0,0,0,5.686,1,phishing,2022
https://lihi2.cc/HckrA,22,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,3.754,0,phishing,2022
https://beta-track.web.app/,27,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,3.708,0,phishing,2022
https://beta-track.firebaseapp.com/,35,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,3.979,0,phishing,2022
https://track-id3998.web.app/,29,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,4.159,0,phishing,2022
https://track-id3998.firebaseapp.com/,37,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,4.317,0,phishing,2022
https://docs.google.com/forms/d/1hZSdrc7mwOWsVJOm8VyhSUVobgzG1EsSXZnL0r32HzE/viewform?edit_requested=true,105,1,0,2,0,0,1,0,0,0,0,0,62,1,1,0,0,5.148,1,phishing,2022
https://docs.google.com/presentation/d/e/2PACX-1vS6P5uooqXMVu_g_v9TLPbv7BleWQmBz6OtPMW4TkqaZZBLlOyO8bzAtotTuuaVporaRIfB6tRjkoiw/pub?start=false&loop=false&delayms=3000&slide=idp,177,1,0,2,0,0,1,0,0,0,0,0,108,4,1,0,0,5.482,1,phishing,2022
https://mail.teikit.es/,23,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.501,0,phishing,2022
https://lojaabdiascyclo.blogspot.com/?gclid=EAIaIQobChMIh5mmvbGa_AIVxtzICh2rsgseEAAYASAAEgINZvD_BwE,99,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,5.08,0,phishing,2022
https://bardersanber.clickfunnels.com/offer-wall1672180586541,61,1,0,2,0,0,1,0,0,0,0,0,24,0,0,0,0,4.762,0,phishing,2022
https://track-id8763.web.app/,29,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,4.228,0,phishing,2022
https://track-id8763.firebaseapp.com/,37,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,4.371,0,phishing,2022
https://curaenatura.com/7pScriptCore/log/2f119/,47,1,0,1,0,0,0,0,0,0,0,0,24,0,1,0,0,4.352,0,phishing,2022
https://docs.google.com/presentation/d/e/2PACX-1vS6P5uooqXMVu_g_v9TLPbv7BleWQmBz6OtPMW4TkqaZZBLlOyO8bzAtotTuuaVporaRIfB6tRjkoiw/pub?start=false&loop=false&delayms=3000&slide=id.p,178,1,0,3,0,0,1,0,0,0,0,0,108,4,1,0,0,5.486,1,phishing,2022
https://reurl.cc/qZ40Kn,23,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,4.056,0,phishing,2022
https://activity.eventlink.to/1uyiY5W3B4iWkPIPx-CrsAUimqj,57,1,0,2,0,0,1,0,0,0,0,0,28,0,0,0,0,4.889,0,phishing,2022
https://trim.one/cqcfv1,23,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,4.023,0,phishing,2022
https://pardisfilm.ir/,22,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.664,0,phishing,2022
https://track-id4952.web.app/,29,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,4.228,0,phishing,2022
https://new.express.adobe.com/webpage/qP47Wysjr2uf1,51,1,0,3,0,0,2,0,0,0,0,0,22,0,0,0,0,4.633,0,phishing,2023
https://connectchase23.web.app/,31,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.865,0,phishing,2023
https://connectchase23.firebaseapp.com/,39,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4.06,0,phishing,2023
https://edfkjhnedf23w.ulcraft.com/,34,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,4.374,0,phishing,2023
https://pub-06e43cd3590241a084b6d1224a1e15a1.r2.dev/usdfyeyrffhsjdfhsjhfgzyuerfjhfsdjfhjfeyrfhedfektyrguegtreyutikreuyfgt.html,126,1,0,3,0,1,1,0,0,0,0,0,75,0,0,1,0,4.683,0,phishing,2023
https://fixe-orange.godaddysites.com/,37,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,4.222,0,phishing,2023
https://bafybeigmtnio5oqn4jiccbgwgara5lhzl56jgh7x7ly7jctu4rsvxijsby.ipfs.dweb.link/,83,1,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,4.858,0,phishing,2023
https://docs.google.com/presentation/d/e/2PACX-1vRzpX5q_jyO557Rm9USRJ5Gcvpz_zxZF0Qb9iFq5-ZgzooO9BslkCW-2_pfPQDpIenYgb8f8dn-ZQ7T/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,190,1,0,3,0,0,1,0,0,0,0,0,108,4,1,0,0,5.54,1,phishing,2023
https://chaseverifieragent.web.app/,35,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.968,0,phishing,2023
https://chaseverifieragent.firebaseapp.com/,43,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4.03,0,phishing,2023
https://cloud-a34c2.web.app/,28,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,4.182,0,phishing,2023
https://cloud-a34c2.firebaseapp.com/,36,1,0,2,0,1,1,0,0,0,0,0,1,0,0,0,0,4.364,0,phishing,2023
https://lbghuif.web.app/,24,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.855,0,phishing,2023
https://lbghuif.firebaseapp.com/,32,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4.14,0,phishing,2023
https://ldztyfgxf.web.app/,26,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.998,0,phishing,2023
https://ldztyfgxf.firebaseapp.com/,34,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4.293,0,phishing,2023
https://rahdhdjkdh.web.app/,27,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.708,0,phishing,2023
https://rahdhdjkdh.firebaseapp.com/,35,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,4.072,0,phishing,2023
https://meinkonto.telekom-dienste.de/wiederherstellung/passwort/index.xhtml,75,1,0,3,0,1,1,0,0,0,0,0,39,0,0,0,0,4.15,0,phishing,2023
https://service832.webcindario.com,34,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4.315,0,phishing,2023
https://app-bpichinchaec.webcindario.com/validacion/validecard.html,67,1,0,3,0,1,1,0,0,0,0,0,27,0,0,1,0,4.163,0,phishing,2023
https://jgdt1nid.square.site/,29,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,3.978,0,phishing,2023
https://pub-51427f5ffccf45a8a223196f7893c181.r2.dev/IhadadremIgoteverythinkIwantedbutwhenIwakeupIseeuwithmeusaidplscaremecaremehome.html,136,1,0,3,0,1,1,0,0,0,0,0,85,0,0,1,0,4.863,0,phishing,2023
